T_Feed_C,P_Feed_atm,z_Feed,N_Stages,N_Feed,Reflux_ratio,B_fraction,q_feed,feed_stage_rel,RR_excess,RR_x_z,log_RR
91.08080283875822,2.428358454609816,0.5996279404852219,17.0,11.0,2.4155390443267923,0.6841176656250101,1.0648,0.6470588235294118,1.1155390443267923,1.4484247023113157,0.8819224689581897
119.46515030854742,1.1934201199207175,0.4142075710063251,30.0,24.0,5.510696748614892,0.3088017038249311,0.9056,0.8,4.210696748614892,2.282572314796228,1.706691066824732
79.1168040093663,1.7222971878947346,0.4260561110862686,15.0,4.0,2.408488352203989,0.3662481004774638,1.1084,0.26666666666666666,1.1084883522039888,1.0261511809366066,0.8789993109560328
80.48947808311986,1.0389659498635064,0.4379392465518303,33.0,12.0,5.863862272665476,0.5225587313690943,1.0702,0.36363636363636365,4.563862272665476,2.568015425574822,1.7688084773824497
98.46124082082274,2.843337382870597,0.4010598566222489,31.0,24.0,2.567381592815817,0.674964298997333,1.0751,0.7741935483870968,1.267381592815817,1.0296736935093127,0.9428865440612383
114.34977228400548,1.5707458801138885,0.6278775305006443,31.0,16.0,5.995492645379291,0.581260038278161,0.9187,0.5161290322580645,4.695492645379291,3.7644351163155245,1.7910079611464627
79.86832916849492,1.6629899722728303,0.3081138079705092,27.0,9.0,5.940242079145098,0.5554368960420674,1.1172,0.3333333333333333,4.640242079145098,1.830270607272051,1.7817498866089605
99.00749652660676,2.695839995944917,0.4202050150663418,19.0,7.0,4.707295562602026,0.3406639317127573,1.0637,0.3684210526315789,3.407295562602026,1.978029202804908,1.5491135525874586
69.52231677308706,2.820283034715993,0.385667879933517,27.0,12.0,1.50520184207918,0.4867758254081787,1.2056,0.4444444444444444,0.2052018420791799,0.5805080033067017,0.40892700354664074
64.77233877114742,2.41468213767181,0.4522634812848185,29.0,7.0,2.29474369634949,0.5870158460405798,1.2004,0.2413793103448276,0.99474369634949,1.037828772767413,0.8306211581253788
117.22906096949794,1.8934919176633025,0.3726795641281365,23.0,5.0,4.187211670016737,0.2342469332174741,0.9521,0.21739130434782608,2.887211670016737,1.5604882200940842,1.4320350398591997
97.00548566108202,1.6114566538657922,0.5531258785117783,28.0,13.0,3.758664724617909,0.7087064950545483,1.0075,0.4642857142857143,2.4586647246179085,2.079014727835512,1.3240637678980718
111.1305817160107,1.8077833962462773,0.3596869759217644,28.0,15.0,1.9496485215392647,0.2506072228687871,0.9772,0.5357142857142857,0.6496485215392647,0.701263180822797,0.6676491109650279
97.12742317223312,2.0766810534201148,0.5584300222052687,30.0,24.0,3.3726061874148305,0.5727341610902306,1.0271,0.8,2.0726061874148307,1.8833645481276904,1.2156857948649757
62.93269499856302,2.77201775500999,0.6442397353189946,21.0,5.0,3.10664844876214,0.662664370428616,1.2007,0.23809523809523808,1.8066484487621401,2.0014263743596863,1.1335444758798376
117.74669502796556,1.349456359095797,0.2554166873532637,18.0,12.0,5.325660191602731,0.6384711250277144,0.9401,0.6666666666666666,4.025660191602731,1.3602624841083173,1.6725366835543534
73.10646998791265,2.7365061586168675,0.3403956313061048,34.0,18.0,1.7220134844407575,0.4321388174161566,1.1915,0.5294117647058824,0.4220134844407575,0.5861658671538369,0.5434942366605691
94.8901272985036,1.766841581173713,0.3005688914941113,21.0,14.0,2.0768320452428,0.2528430433237702,1.0555,0.6666666666666666,0.7768320452428001,0.6242311056580765,0.7308436775139454
62.62795444308424,1.217810355479437,0.551708822743785,21.0,15.0,4.630377660344799,0.7825499183883247,1.144,0.7142857142857143,3.3303776603447988,2.5546202078479503,1.5326384328806733
80.27026783212199,1.8097399069701523,0.7119586184273146,19.0,11.0,4.2507851367691645,0.4846886660305042,1.0715,0.5789473684210527,2.9507851367691647,3.026383113205538,1.4471037039376835
71.16354356441109,2.1087521331013104,0.432791973067374,28.0,12.0,5.227431204165299,0.3572093557425337,1.1605,0.42857142857142855,3.9274312041652992,2.2623902649246586,1.6539199918639524
71.35115406138483,2.445985192315514,0.7650258543407016,34.0,21.0,5.878348169873389,0.3698607371873534,1.1333,0.6176470588235294,4.578348169873389,4.497088330769489,1.77127579895322
95.43452042688408,2.950709923059325,0.7356894852074283,26.0,18.0,3.404275721366057,0.4738175598471248,1.0517,0.6923076923076923,2.104275721366057,2.504489852955941,1.2250322066570887
90.17034021604832,2.9636860503070817,0.2517211110203085,28.0,18.0,5.317746599325376,0.7899111038403308,1.1363,0.6428571428571429,4.017746599325376,1.3385890821066506,1.6710496420664018
70.69931981350643,2.9576573047719927,0.4750745969626947,15.0,10.0,1.859288275167432,0.256337789426623,1.1953,0.6666666666666666,0.559288275167432,0.8833006279626316,0.6201937667373297
88.937746158909,2.398329042733961,0.6034553336652171,25.0,10.0,3.1891180786912345,0.7906969364318059,1.0726,0.4,1.8891180786912345,1.924490314274395,1.1597444142133224
109.87969936463404,2.544943384997439,0.2962525632369545,18.0,5.0,3.960851390486552,0.300279352313728,1.0238,0.2777777777777778,2.6608513904865516,1.1734123770322964,1.376458999755332
105.96883104271387,2.121760488140189,0.634813114399982,28.0,18.0,2.50143883699782,0.6422370021733805,0.98,0.6428571428571429,1.2014388369978202,1.5879461785956552,0.91686610111665
94.41600249685168,2.769983576690924,0.7610841376420245,29.0,18.0,3.5153583871350715,0.5010095411107481,1.045,0.6206896551724138,2.2153583871350717,2.6754835065753544,1.2571414794207656
75.48264391724751,1.915991799110304,0.7339968398501295,13.0,9.0,5.916295808858546,0.7688059000480838,1.0949,0.6923076923076923,4.616295808858546,4.342542427320739,1.7777105450959079
107.15561985556434,1.501312683748211,0.3021607156918712,27.0,17.0,4.864241497923464,0.7586746480351323,0.9885,0.6296296296296297,3.5642414979234642,1.4697826923106534,1.5819107934978438
93.4072924861488,2.5488166139453465,0.3825894179752087,34.0,16.0,1.9961919829319803,0.4770527589051055,1.0869,0.47058823529411764,0.6961919829319803,0.7637219289167241,0.6912413570975614
61.78298849282175,1.0781506086434791,0.5192699483669543,11.0,6.0,1.893204350881107,0.7091653228664878,1.1456,0.5454545454545454,0.5932043508811069,0.9830841255301256,0.6382708172097422
78.86933974935693,1.5660144987310276,0.6601126922676839,10.0,6.0,3.3171758937643903,0.7863268518378657,1.0733,0.6,2.0171758937643904,2.189709909958272,1.1991137865253347
67.96641826176634,1.9231599645544013,0.535177521643491,13.0,5.0,5.965421827727639,0.5519745362818007,1.1537,0.38461538461538464,4.66542182772764,3.192559669321262,1.7859797701874516
92.48046315229372,1.2870108514040448,0.5756039083260487,34.0,18.0,5.026195347546514,0.6617183319258779,1.0104,0.5294117647058824,3.726195347546514,2.893097686057976,1.6146633057649116
65.64605490077855,1.787882933693974,0.4388019051694734,14.0,9.0,3.976984310608679,0.2799663048209593,1.1701,0.6428571428571429,2.6769843106086793,1.7451082923241932,1.3805238211860091
104.12725723232732,1.5924202350699712,0.6617154981772866,27.0,9.0,4.7760246678640215,0.5058205176436785,0.9612,0.3333333333333333,3.4760246678640216,3.1603695424026506,1.5636085410401162
69.43248816763894,2.6583349833072925,0.3178370535226403,10.0,5.0,4.3905951826535805,0.3793726202932425,1.2072,0.5,3.0905951826535807,1.3954938360653126,1.479464794811616
110.2951192585572,1.010340046223306,0.2392698481032978,29.0,16.0,5.478677095171388,0.5172787197473732,0.9603,0.5517241379310345,4.1786770951713885,1.310882236368675,1.700863665826185
107.43234020548098,1.4485029951834347,0.3391712602943501,24.0,15.0,5.075168600171615,0.7000839562095098,0.9803,0.625,3.7751686001716154,1.721351330326519,1.624359746084715
61.24546859574495,2.578159128528287,0.6873156338587194,22.0,10.0,3.073424553961792,0.2856395028463537,1.1941,0.45454545454545453,1.773424553961792,2.1124127454232013,1.122792429792381
119.27831420650833,1.1635845452277696,0.3277101355753345,17.0,4.0,1.968602499543905,0.6661841778183335,0.9159,0.23529411764705882,0.668602499543905,0.6451309920194755,0.6773238999185099
80.57985495847822,2.392632090606515,0.4681575417749111,26.0,15.0,1.7030913609514775,0.3828859135458842,1.1266,0.5769230769230769,0.40309136095147746,0.7973150649611315,0.5324450473064712
117.2634338740752,1.4266387019742908,0.4019285131149814,22.0,4.0,5.742855297046645,0.7677730234418298,0.9274,0.18181818181818182,4.442855297046645,2.3082172905764526,1.7479565251598221
109.4731125062624,1.0969177352865127,0.6626120157420263,21.0,12.0,5.128214889040521,0.2333376006434763,0.915,0.5714285714285714,3.828214889040521,3.3980168047854113,1.6347576237794805
67.7728442651326,1.3907837838518835,0.6217047162010606,30.0,22.0,4.968399114480649,0.4434980721530106,1.12,0.7333333333333333,3.668399114480649,3.0888771614417925,1.6030976784576
106.40518874492922,1.576995860061886,0.3845979391359166,15.0,11.0,3.662941323601325,0.7060295918710298,0.9849,0.7333333333333333,2.3629413236013246,1.4087596842328562,1.29826646499552
110.7379284243678,1.5065161329159658,0.6559405876865362,22.0,16.0,2.904059782029906,0.5023494790160138,0.9285,0.7272727272727273,1.6040597820299058,1.9048906801015306,1.0661096828491112
76.14931111813753,1.743216815318304,0.7156547732022174,24.0,13.0,2.36370720255581,0.4597054161603408,1.0865,0.5416666666666666,1.06370720255581,1.691598341961526,0.8602312350860842
119.37730829537028,1.7572994077908457,0.6371023505721898,19.0,13.0,5.070151651406102,0.7482518568512591,0.9034,0.6842105263157895,3.7701516514061018,3.230205534868297,1.6233707286756924
85.20808044071994,1.8476589663288845,0.5221776154174271,27.0,19.0,3.531713948226109,0.6117259871318426,1.0748,0.7037037037037037,2.2317139482261092,1.8441819678211764,1.2617832908510045
111.24882989365588,2.92097072372838,0.3121576416300542,12.0,4.0,4.404706177353258,0.6782024689362648,1.0325,0.3333333333333333,3.1047061773532585,1.3749626923959244,1.4826735550870151
110.1732420240789,1.436651884028406,0.6818841700590799,15.0,7.0,1.958324158536775,0.5197140113885546,0.9246,0.4666666666666667,0.658324158536775,1.3353502435504947,0.6720890863486404
65.79963570907469,2.2213482722473623,0.7458385468771549,10.0,4.0,5.407520532920051,0.5073814399535639,1.1505,0.4,4.107520532920051,4.033137256481469,1.6877906759566936
82.39963824939143,2.9188836455169787,0.4088770510142525,21.0,16.0,5.038953285362331,0.7494871880250935,1.1495,0.7619047619047619,3.7389532853623315,2.0603123595175292,1.6171983790387654
60.46343585649,1.2075271183205454,0.3299181060676053,19.0,7.0,2.386986709760536,0.763432337846291,1.1809,0.3684210526315789,1.086986709760536,0.7875101344927407,0.8700317795827246
113.15844214369832,2.741207227010338,0.3453878610232463,17.0,9.0,4.260733193973844,0.3689703995228094,1.0117,0.5294117647058824,2.9607331939738444,1.4716055242573705,1.4494412567333008
87.45381686327877,2.357923870735484,0.6087083106184231,30.0,15.0,3.776915946298234,0.2889324509672946,1.0768,0.5,2.4769159462982335,2.2990401250189807,1.328907789391678
100.46814126820186,2.196317152569397,0.201368831958033,30.0,7.0,3.320202097596347,0.5116384814258366,1.0621,0.23333333333333334,2.0202020975963473,0.6685852182575875,1.2000256538457095
107.70620769608496,2.118111529874505,0.4987135356783987,26.0,8.0,3.3046190824516186,0.5987995914779376,0.9891,0.3076923076923077,2.004619082451619,1.6480582666797525,1.195321211729858
68.9936868786113,2.935580609072865,0.3043008825499207,24.0,8.0,3.3886573882939004,0.6197631200229599,1.2233,0.3333333333333333,2.0886573882939006,1.0311714339171432,1.2204337922928192
99.93038666588016,1.209390135020193,0.5662466675028625,11.0,6.0,3.734371193262629,0.3716992165132696,0.9748,0.5454545454545454,2.4343711932626286,2.1145752434036513,1.3175794491939479
80.77653230650142,1.1172264193832222,0.7672503156889272,31.0,22.0,3.6388635993278737,0.595841250528096,1.0313,0.7096774193548387,2.3388635993278735,2.791919245333257,1.2916714349178644
66.57596229528545,2.7111069796981204,0.2648550732716238,14.0,4.0,5.351289139644653,0.6454180916272441,1.229,0.2857142857142857,4.051289139644653,1.417316077178229,1.6773374925627964
96.88890691822584,1.7017407853675026,0.3330018730214876,32.0,10.0,5.616469579042007,0.4590898563250134,1.0396,0.3125,4.316469579042007,1.8702948895891942,1.7257032777297943
99.7746645497237,1.4413374154543832,0.7110061306758453,16.0,8.0,4.5592469313254185,0.7525048471155078,0.9678,0.5,3.2592469313254187,3.241652519437407,1.5171574632489244
110.47853854767727,2.43684927570016,0.5373671107905704,35.0,13.0,4.161975620541548,0.6351023739194666,0.9861,0.37142857142857144,2.861975620541548,2.236508814391203,1.425989870323712
102.20694551913014,1.66773655758771,0.7654775386323782,11.0,5.0,2.998753995054932,0.4936841262806246,0.9602,0.45454545454545453,1.698753995054932,2.2954788270986604,1.0981968674109572
114.04853954619186,2.619332465156159,0.2918745327753481,28.0,6.0,5.455931746703013,0.5025658961548192,1.009,0.21428571428571427,4.155931746703013,1.5924475294231306,1.696703410694404
115.1636496347841,1.1059650831645982,0.5109257655743686,11.0,7.0,1.5686770944416273,0.3910486567667376,0.9088,0.6363636363636364,0.26867709444162724,0.8014775454165646,0.45023264915531513
95.99487150989928,2.1011307009842786,0.3647987163862156,18.0,7.0,4.545217648662343,0.2833265861500456,1.0575,0.3888888888888889,3.2452176486623427,1.6580895639279956,1.5140756139773375
79.35915712280061,1.2507355328283376,0.6097316639064512,19.0,5.0,4.887020594736667,0.5549084959048496,1.0633,0.2631578947368421,3.587020594736667,2.979771198773882,1.5865828324671198
83.21908574905,2.991436109271384,0.7435142564931396,25.0,14.0,3.9956268198542872,0.3182061656330177,1.1072,0.56,2.6956268198542874,2.970805504188008,1.3852004680004837
109.4370135706463,2.137354224920564,0.6777705885631784,13.0,7.0,3.1588703769117594,0.7348146621459428,0.9598,0.5384615384615384,1.8588703769117594,2.1409894345542724,1.1502144880283298
97.45777478564658,2.5308784097095414,0.6480563685426384,20.0,8.0,4.0836444002166665,0.3159573163606139,1.0348,0.4,2.7836444002166667,2.6464317604238934,1.4069898250660025
77.07811390894055,2.6436262100896664,0.5506829607738706,22.0,13.0,3.3938996810054416,0.7762014862112454,1.1433,0.5909090909090909,2.0938996810054418,1.8689627249055714,1.2219796086278303
94.48447070565484,2.26052177185494,0.5185636859359399,27.0,13.0,2.156133003558975,0.6986079007018098,1.0522,0.48148148148148145,0.8561330035589749,1.1180922776936713,0.7683163411064221
68.44373108183537,2.3227244118694634,0.6071233307675148,23.0,5.0,3.100638005178208,0.7152283827505983,1.1605,0.21739130434782608,1.800638005178208,1.8824696732081365,1.131607898437517
110.09880684367168,2.0123797646426995,0.7259917578295367,23.0,16.0,5.090031631199535,0.6130788134971055,0.9452,0.6956521739130435,3.7900316311995352,3.695321011342495,1.6272840449241703
88.33928873921651,1.2274703973879293,0.4191827807592252,32.0,12.0,2.0632659630318058,0.3245477560632989,1.0459,0.375,0.7632659630318057,0.8648855638295331,0.7242901462991163
114.20331401196792,1.9633802141566497,0.3914794536742091,18.0,5.0,5.107236406564999,0.4781051960637554,0.9665,0.2777777777777778,3.807236406564999,1.9993781182270967,1.6306584372863129
113.48275144848924,2.928223609657414,0.7173575971159867,27.0,11.0,3.5853059520137114,0.3628359983887399,0.9722,0.4074074074074074,2.2853059520137116,2.571946462662201,1.2768438126733788
72.05118276827255,2.6034094461738952,0.2257085537175962,18.0,11.0,4.4479665749105575,0.3075740000795511,1.2046,0.6111111111111112,3.1479665749105576,1.003944102607272,1.4924470422866285
78.26560667819138,1.0408749962353236,0.4855550613679552,15.0,5.0,5.802774813464563,0.4123466830423193,1.0743,0.3333333333333333,4.502774813464563,2.8175666806562103,1.7583362192624512
118.18199989839933,2.172212399562784,0.2131185997288167,26.0,12.0,3.47907847084592,0.7702175987082591,0.9803,0.46153846153846156,2.17907847084592,0.7414563320533553,1.246767451490574
91.54820712308684,2.476170753050862,0.5811290749045217,14.0,9.0,5.217923907456967,0.3734998459966168,1.0672,0.6428571428571429,3.9179239074569674,3.0322872932626543,1.652099603905442
119.90482935280168,1.967692139620848,0.3015655859889263,24.0,7.0,4.074680802784398,0.2415487037166807,0.9524,0.2916666666666667,2.774680802784398,1.2287835040095056,1.4047924130197682
62.02095821217978,1.8591800346978449,0.2729054500341529,15.0,9.0,4.271631585648069,0.2636110622476983,1.2103,0.6,2.971631585648069,1.1657515402613883,1.4519958586244797
74.75881573199379,2.02050817288206,0.7470652393243824,19.0,15.0,3.087345962790793,0.509245160791953,1.1012,0.7894736842105263,1.7873459627907928,2.3064488505694696,1.1273118101154433
116.43876553591892,1.9248003430450424,0.6953295973267895,18.0,10.0,4.830544901131815,0.6821506658739829,0.9168,0.5555555555555556,3.5305449011318153,3.3588208409729607,1.5749592772705583
79.28978537344557,2.459818303628809,0.2630466328186871,26.0,8.0,3.8454779964304553,0.3877923715053206,1.1611,0.3076923076923077,2.5454779964304555,1.0115400385393827,1.3468979115977966
97.84749032615709,2.9818837781244514,0.7688925886345575,14.0,6.0,4.362353960083901,0.7775436517178431,1.0381,0.42857142857142855,3.062353960083901,3.3541816289091235,1.4730118107696724
65.12281694726762,2.2508002447181426,0.2467694844207167,26.0,19.0,1.9274482100890296,0.3959859973674233,1.2172,0.7307692307692307,0.6274482100890295,0.47563540105130303,0.6561969571392627
106.5927266114032,1.8175476109463296,0.6383992718010956,20.0,16.0,2.598719594732955,0.7255083610493687,0.9632,0.8,1.2987195947329548,1.6590206968927566,0.9550188601631817
76.45007524520369,1.8296975685964576,0.5017712122603732,17.0,9.0,3.895004363722076,0.3257057806722967,1.1157,0.5294117647058824,2.595004363722076,1.95440106134427,1.359694799661513
60.63092347418088,1.8788445614647529,0.5924005409507778,12.0,6.0,4.746307019966038,0.7444026518768039,1.1774,0.5,3.4463070199660386,2.811714846146355,1.5573668461795782
83.5066972355431,2.7184211414630344,0.6852024788051293,14.0,6.0,5.46727559555133,0.4093891172634086,1.101,0.42857142857142855,4.16727559555133,3.7461907903825606,1.6987804293888225
112.3230020393838,2.0370816744744604,0.5739619494520751,22.0,14.0,2.444523821268171,0.2629884320607648,0.9554,0.6363636363636364,1.144523821268171,1.4030636579371154,0.8938503478318606
73.28959677083266,1.157198240159736,0.5558895917602551,13.0,7.0,1.6639000878183938,0.4036711760761908,1.093,0.5384615384615384,0.3639000878183938,0.9249447405472195,0.509164297217972
64.41565011243154,1.0264848752014737,0.5835949802133933,26.0,10.0,3.919805817370068,0.3054725457666629,1.1234,0.38461538461538464,2.619805817370068,2.2875789984284287,1.3660421161902172
86.73527965715677,2.0904307248274403,0.3255720468906115,12.0,4.0,4.225357528787622,0.3192443844163518,1.1034,0.3333333333333333,2.9253575287876226,1.375658299492042,1.4411038794271347
75.33396569866306,1.536430588902946,0.6502179303858159,33.0,19.0,3.1385548077992933,0.7452025964339595,1.0891,0.5757575757575758,1.8385548077992933,2.0407446115297088,1.1437624416783467
93.08229641774034,1.8881188033547665,0.2695830365844289,23.0,15.0,2.1367221187202485,0.6856888108956005,1.0729,0.6521739130434783,0.8367221187202485,0.5760240371017191,0.7592729345268864
71.83243485405006,1.0680244374127523,0.2350042226145131,23.0,16.0,2.226927022590821,0.5583809532690194,1.1356,0.6956521739130435,0.926927022590821,0.5233372537632082,0.8006226183583391
103.4005773789992,2.569185263161634,0.7712798962737459,16.0,9.0,4.453480455975173,0.2593978380745019,0.9945,0.5625,3.1534804559751732,3.434879944141686,1.4936859154160673
100.26339115648958,2.163380971636574,0.7503500917523527,28.0,21.0,5.624804461438254,0.677579055120311,0.993,0.75,4.324804461438254,4.2205725437292365,1.72718618507528
67.8391671396848,1.1697376948904106,0.5634717970418517,14.0,5.0,3.695065372409829,0.4348413377915022,1.117,0.35714285714285715,2.395065372409829,2.082065125578885,1.3069982463708139
67.65671142192829,2.7460274054361733,0.5848268803865555,25.0,11.0,2.9803076879432875,0.5972339989429746,1.1858,0.44,1.6803076879432874,1.7429640477319408,1.0920265461749772
112.71858171920508,1.4449609142110715,0.4217799642295018,35.0,27.0,4.164523203644073,0.5376688955588271,0.9461,0.7714285714285715,2.8645232036440733,1.7565124478659275,1.4266017921496348
96.47352594981864,1.8753108313149085,0.6703294253238005,23.0,12.0,5.956056359504217,0.4352909459525353,1.0071,0.5217391304347826,4.656056359504217,3.9925198366626287,1.7844085774204133
114.66594727405726,1.82767800797736,0.4988852308648828,34.0,27.0,4.213426384387837,0.2430066306692896,0.9449,0.7941176470588235,2.9134263843878374,2.1020161945075144,1.4382761847089103
102.9665795316408,2.700536274430392,0.2745806625059212,23.0,15.0,5.388848448442796,0.2772499173683834,1.0644,0.6521739130434783,4.088848448442796,1.4796735771174285,1.6843317161663829
75.04336905915623,2.416486597065045,0.3900505423799695,12.0,6.0,3.565870145367802,0.2027223083619548,1.1623,0.5,2.265870145367802,1.3908695842572518,1.27140810413064
84.76099492476976,1.5754621818961143,0.6522358536407307,30.0,14.0,4.561224259718784,0.696555171811641,1.0483,0.4666666666666667,3.2612242597187846,2.974993998684491,1.517591065501029
86.1973497810925,2.344653378167725,0.2955359320713303,21.0,7.0,2.63659197362298,0.7544549985986388,1.1209,0.3333333333333333,1.33659197362298,0.7792076664164557,0.9694871641221934
63.86850974615909,1.0534706942364698,0.4618608241248361,21.0,17.0,5.829349184319984,0.4830497122115391,1.1423,0.8095238095238095,4.529349184319984,2.6923480183814688,1.7629053619389516
81.77643817969997,2.375938173680653,0.3489262277677104,31.0,8.0,1.5303728600179949,0.4049926659304849,1.1354,0.25806451612903225,0.23037286001799484,0.5339872291241612,0.4255114050726456
97.23516726493034,1.176849390380902,0.4651172907727139,22.0,9.0,1.7706945534968113,0.2757928817614991,0.998,0.4090909090909091,0.4706945534968112,0.8235806535084372,0.5713718727213171
88.043463319054,2.134668943611677,0.3189620442536572,32.0,22.0,5.784216797387342,0.6806410183237347,1.1003,0.6875,4.484216797387342,1.8449456141010085,1.7551329664132436
71.92421720163071,1.974627478722609,0.5614520943992906,31.0,16.0,4.638643557774664,0.6255236749237152,1.135,0.5161290322580645,3.338643557774664,2.6043761406843617,1.5344219868129703
93.31706745544444,2.911911247674031,0.5656347748535714,20.0,16.0,2.2658366447652627,0.58400077410674,1.0807,0.8,0.9658366447652627,1.281636000416771,0.8179440703184649
104.97498462305585,1.35665215552683,0.6529600951938462,21.0,4.0,2.4191698524941465,0.3645267264082303,0.9479,0.19047619047619047,1.1191698524941465,1.5796213771746608,0.8834244451587892
73.59229294364245,2.186470114658553,0.7322812735635904,32.0,23.0,5.28891555276454,0.313993173441331,1.1157,0.71875,3.9889155527645404,3.872973816748698,1.6656132253775404
